,Size,Connector Mismatch,Connector Heterogeneity,Token split,Control flow complexity,Separability,Average connector degree,Maximum connector degree,Sequentiality,Coefficient of network connectivity,Density,Number of duplicate tasks,Number of empty sequence flows
"(pdc2025_02111011.xes,Hybrid ILP miner)",26,0,0.7219280948873623,5,9,0.5384615384615384,3.4,4,0.8125,1.2307692307692308,0.09696969696969697,1,7
"(pdc2025_12100000.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_02111000.xes,Hybrid ILP miner)",23,0,0.9709505944546686,4,12,0.5217391304347826,3.6,4,0.9,1.3043478260869565,0.11363636363636363,1,6
"(pdc2025_01110010.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_01011111.xes,Hybrid ILP miner)",39,2,0.9709505944546686,17,34,0.8461538461538461,4.56,10,0.9714285714285714,1.794871794871795,0.09259259259259259,1,10
"(pdc2025_01001000.xes,Hybrid ILP miner)",64,7,1.0,18,49,0.953125,3.857142857142857,8,0.9803921568627451,1.59375,0.05,1,13
"(pdc2025_01101011.xes,Hybrid ILP miner)",50,2,0.9509560484549725,6,29,0.9,3.3333333333333335,5,0.9552238805970149,1.34,0.05438311688311688,1,5
"(pdc2025_01001100.xes,Hybrid ILP miner)",59,4,0.999609836367807,28,65,0.9491525423728814,4.6976744186046515,10,0.9827586206896551,1.9661016949152543,0.06682027649769585,1,13
"(pdc2025_02111111.xes,Hybrid ILP miner)",48,2,0.9892452969285004,55,90,0.9583333333333334,7.317073170731708,13,1.0,3.25,0.1356521739130435,1,20
"(pdc2025_01101110.xes,Hybrid ILP miner)",37,0,0.9986359641585718,8,29,0.9189189189189189,3.739130434782609,7,0.9821428571428571,1.5135135135135136,0.08235294117647059,1,6
"(pdc2025_10001000.xes,Hybrid ILP miner)",45,0,0.9709505944546686,8,21,0.9555555555555556,3.6,7,0.9,1.3333333333333333,0.05928853754940711,1,9
"(pdc2025_12011011.xes,Hybrid ILP miner)",53,23,0.9996437496778561,79,103,0.9622641509433962,8.488888888888889,20,0.98989898989899,3.7358490566037736,0.14142857142857143,1,19
"(pdc2025_01010010.xes,Hybrid ILP miner)",38,0,0.74959525725948,6,12,0.8421052631578947,3.2857142857142856,4,0.7391304347826086,1.2105263157894737,0.06442577030812324,1,8
"(pdc2025_10000010.xes,Hybrid ILP miner)",42,0,0.7219280948873623,1,9,0.8571428571428572,3.0,3,0.6521739130434783,1.0952380952380953,0.05227272727272727,1,0
"(pdc2025_01100011.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_10011111.xes,Hybrid ILP miner)",35,2,0.9910760598382222,11,23,0.9428571428571428,4.333333333333333,7,0.8727272727272728,1.5714285714285714,0.09046052631578948,1,8
"(pdc2025_11010110.xes,Hybrid ILP miner)",34,4,0.9182958340544896,14,26,0.8235294117647058,4.476190476190476,10,0.9322033898305084,1.7352941176470589,0.10243055555555555,1,10
"(pdc2025_00101111.xes,Hybrid ILP miner)",38,3,0.9895875212220556,8,26,0.8947368421052632,3.44,7,0.9636363636363636,1.4473684210526316,0.0763888888888889,1,7
"(pdc2025_12110000.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_12011010.xes,Hybrid ILP miner)",52,19,0.9985090989176322,73,99,0.9615384615384616,8.227272727272727,18,0.9893617021276596,3.6153846153846154,0.13925925925925925,1,18
"(pdc2025_00001011.xes,Hybrid ILP miner)",45,0,0.9709505944546686,8,21,0.9555555555555556,3.6,7,0.9,1.3333333333333333,0.05928853754940711,1,9
"(pdc2025_11100010.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_02110100.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_02110010.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_02111110.xes,Hybrid ILP miner)",48,2,0.9892452969285004,55,90,0.9583333333333334,7.317073170731708,13,1.0,3.25,0.1356521739130435,1,20
"(pdc2025_12101010.xes,Hybrid ILP miner)",39,0,0.9967916319816366,4,15,0.9230769230769231,3.3333333333333335,5,0.7291666666666667,1.2307692307692308,0.06315789473684211,1,4
"(pdc2025_01010100.xes,Hybrid ILP miner)",35,2,0.8739810481273578,8,20,0.8285714285714285,4.0,8,0.8235294117647058,1.457142857142857,0.08333333333333333,1,8
"(pdc2025_11010111.xes,Hybrid ILP miner)",34,4,0.9182958340544896,14,26,0.8235294117647058,4.476190476190476,10,0.9322033898305084,1.7352941176470589,0.10243055555555555,1,10
"(pdc2025_02110011.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_12010111.xes,Hybrid ILP miner)",34,6,0.9182958340544896,7,15,0.8235294117647058,3.6,6,0.7555555555555555,1.3235294117647058,0.078125,1,5
"(pdc2025_10001111.xes,Hybrid ILP miner)",42,3,0.9910760598382222,13,34,0.9523809523809523,3.925925925925926,7,0.9850746268656716,1.5952380952380953,0.07613636363636364,1,11
"(pdc2025_11110111.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_01110100.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_02101110.xes,Hybrid ILP miner)",44,4,0.9991421039919088,13,36,0.9318181818181819,3.9310344827586206,7,0.9859154929577465,1.6136363636363635,0.07349896480331262,1,10
"(pdc2025_01000100.xes,Hybrid ILP miner)",60,5,0.9961344835095796,23,58,0.9,4.487804878048781,7,0.9272727272727272,1.8333333333333333,0.06117908787541713,1,10
"(pdc2025_10101100.xes,Hybrid ILP miner)",37,5,0.9876925088958034,8,23,0.8648648648648649,3.391304347826087,6,0.9615384615384616,1.4054054054054055,0.07602339181286549,1,7
"(pdc2025_01010110.xes,Hybrid ILP miner)",39,3,0.9819407868640977,8,22,0.7948717948717949,3.789473684210526,6,0.8545454545454545,1.4102564102564104,0.07236842105263158,1,5
"(pdc2025_10100111.xes,Hybrid ILP miner)",37,0,0.9910760598382222,6,23,0.7837837837837838,3.7777777777777777,7,0.8269230769230769,1.4054054054054055,0.07647058823529412,1,3
"(pdc2025_12010100.xes,Hybrid ILP miner)",34,5,0.9366673818775626,8,17,0.8235294117647058,3.6470588235294117,5,0.8297872340425532,1.3823529411764706,0.08159722222222222,1,7
"(pdc2025_12101011.xes,Hybrid ILP miner)",39,0,0.9967916319816366,4,15,0.9230769230769231,3.3333333333333335,5,0.7291666666666667,1.2307692307692308,0.06315789473684211,1,4
"(pdc2025_12101111.xes,Hybrid ILP miner)",38,0,0.9957274520849255,10,32,0.9210526315789473,3.769230769230769,7,0.9833333333333333,1.5789473684210527,0.08333333333333333,1,7
"(pdc2025_01010011.xes,Hybrid ILP miner)",38,0,0.74959525725948,6,12,0.8421052631578947,3.2857142857142856,4,0.7391304347826086,1.2105263157894737,0.06442577030812324,1,8
"(pdc2025_11110100.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_10100011.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_01110110.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_02110000.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_01100010.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_01001011.xes,Hybrid ILP miner)",66,1,0.9940302114769565,43,91,0.9696969696969697,5.2727272727272725,10,1.0,2.3484848484848486,0.07123161764705882,1,22
"(pdc2025_02011000.xes,Hybrid ILP miner)",51,14,0.9994730201859836,35,62,0.8235294117647058,5.5675675675675675,12,0.9827586206896551,2.2745098039215685,0.08923076923076922,1,15
"(pdc2025_01001010.xes,Hybrid ILP miner)",65,1,0.9935704757706079,41,88,0.9538461538461538,5.283018867924528,10,1.0,2.3230769230769233,0.07163187855787476,1,20
"(pdc2025_01110111.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_00011100.xes,Hybrid ILP miner)",34,0,0.8997437586982626,9,22,0.9117647058823529,3.789473684210526,6,0.94,1.4705882352941178,0.08680555555555555,1,10
"(pdc2025_02100110.xes,Hybrid ILP miner)",36,0,0.9709505944546686,4,20,0.7777777777777778,3.7333333333333334,7,0.8125,1.3333333333333333,0.075,1,2
"(pdc2025_02100011.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_10011011.xes,Hybrid ILP miner)",37,4,0.9587118829771318,15,26,0.9459459459459459,4.571428571428571,10,0.9206349206349207,1.7027027027027026,0.09264705882352942,1,9
"(pdc2025_02010000.xes,Hybrid ILP miner)",49,5,0.9876925088958034,9,24,0.8367346938775511,3.652173913043478,6,0.8059701492537313,1.3673469387755102,0.05583333333333333,1,7
"(pdc2025_00010100.xes,Hybrid ILP miner)",33,0,0.8960382325345574,8,20,0.7878787878787878,4.0,8,0.8541666666666666,1.4545454545454546,0.08823529411764706,1,8
"(pdc2025_12000111.xes,Hybrid ILP miner)",50,1,0.9871377743721863,19,44,0.9,4.666666666666667,11,0.9213483146067416,1.78,0.07131410256410256,1,7
"(pdc2025_12110010.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_02001110.xes,Hybrid ILP miner)",67,8,0.9971803988942642,177,238,0.9701492537313433,13.03125,28,1.0,6.253731343283582,0.18672014260249553,1,30
"(pdc2025_11100111.xes,Hybrid ILP miner)",37,0,0.9910760598382222,6,23,0.7837837837837838,3.7777777777777777,7,0.8269230769230769,1.4054054054054055,0.07647058823529412,1,3
"(pdc2025_11000111.xes,Hybrid ILP miner)",57,15,0.9788698505067783,15,56,0.8771929824561404,4.097560975609756,12,0.9191919191919192,1.736842105263158,0.06141439205955335,1,6
"(pdc2025_00100011.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_12001110.xes,Hybrid ILP miner)",65,9,0.9967916319816366,115,181,0.9384615384615385,9.966666666666667,20,1.0,4.661538461538462,0.1437381404174573,1,25
"(pdc2025_11001010.xes,Hybrid ILP miner)",65,8,0.9953784388202257,33,68,0.9538461538461538,4.64,11,0.9923076923076923,2.0,0.061669829222011384,1,16
"(pdc2025_02001111.xes,Hybrid ILP miner)",69,6,0.9993375041688847,184,246,0.9710144927536232,13.090909090909092,30,1.0,6.2898550724637685,0.18235294117647058,1,32
"(pdc2025_00101010.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_10111111.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_10010010.xes,Hybrid ILP miner)",36,3,0.9182958340544896,6,14,0.8333333333333334,3.466666666666667,5,0.7173913043478262,1.2777777777777777,0.07120743034055728,1,6
"(pdc2025_11010000.xes,Hybrid ILP miner)",36,3,0.9182958340544896,6,14,0.8333333333333334,3.466666666666667,5,0.7173913043478262,1.2777777777777777,0.07120743034055728,1,6
"(pdc2025_11111100.xes,Hybrid ILP miner)",21,0,0.9852281360342515,2,10,0.4285714285714286,3.7142857142857144,4,0.8076923076923077,1.2380952380952381,0.11818181818181818,1,3
"(pdc2025_10111100.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_10101011.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_11101010.xes,Hybrid ILP miner)",39,0,0.9967916319816366,4,15,0.9230769230769231,3.3333333333333335,5,0.7291666666666667,1.2307692307692308,0.06315789473684211,1,4
"(pdc2025_02100000.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_02001011.xes,Hybrid ILP miner)",69,10,0.9910760598382222,121,186,0.927536231884058,10.063492063492063,22,1.0,4.666666666666667,0.1366723259762309,1,23
"(pdc2025_11101000.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_12100011.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_02011010.xes,Hybrid ILP miner)",45,1,0.9666186325481028,17,40,0.6888888888888889,4.5,9,0.9493670886075949,1.7555555555555555,0.07806324110671936,1,12
"(pdc2025_00110100.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_11110011.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_12101000.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_11111111.xes,Hybrid ILP miner)",23,0,0.6500224216483541,3,5,0.4347826086956522,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.1,1,4
"(pdc2025_00110111.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_12100110.xes,Hybrid ILP miner)",37,0,0.9910760598382222,6,23,0.7837837837837838,3.7777777777777777,7,0.8269230769230769,1.4054054054054055,0.07647058823529412,1,3
"(pdc2025_00100100.xes,Hybrid ILP miner)",37,3,0.9980008838722996,7,24,0.7837837837837838,3.789473684210526,7,0.8301886792452831,1.4324324324324325,0.07794117647058824,1,3
"(pdc2025_11000010.xes,Hybrid ILP miner)",42,0,0.7219280948873623,1,9,0.8571428571428572,3.0,3,0.6521739130434783,1.0952380952380953,0.05227272727272727,1,0
"(pdc2025_02011011.xes,Hybrid ILP miner)",45,1,0.9666186325481028,17,40,0.6888888888888889,4.5,9,0.9493670886075949,1.7555555555555555,0.07806324110671936,1,12
"(pdc2025_10000111.xes,Hybrid ILP miner)",40,0,0.9760206482366149,10,27,0.85,3.909090909090909,7,0.85,1.5,0.075,1,5
"(pdc2025_11110010.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_00111110.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_01011100.xes,Hybrid ILP miner)",57,4,0.9940302114769565,43,84,0.9473684210526316,5.954545454545454,14,0.993006993006993,2.508771929824561,0.08805418719211823,1,20
"(pdc2025_02000010.xes,Hybrid ILP miner)",67,8,0.9961344835095796,22,65,0.9402985074626866,4.780487804878049,12,0.943089430894309,1.835820895522388,0.055807622504537205,1,9
"(pdc2025_11111110.xes,Hybrid ILP miner)",23,0,0.6500224216483541,3,5,0.4347826086956522,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.1,1,4
"(pdc2025_10010110.xes,Hybrid ILP miner)",33,4,0.9798687566511528,5,11,0.8181818181818181,3.5,5,0.6829268292682926,1.2424242424242424,0.07536764705882353,1,1
"(pdc2025_12101100.xes,Hybrid ILP miner)",38,0,0.9957274520849255,10,32,0.9210526315789473,3.769230769230769,7,0.9833333333333333,1.5789473684210527,0.08333333333333333,1,7
"(pdc2025_01101100.xes,Hybrid ILP miner)",37,0,0.9986359641585718,8,29,0.9189189189189189,3.739130434782609,7,0.9821428571428571,1.5135135135135136,0.08235294117647059,1,6
"(pdc2025_10000000.xes,Hybrid ILP miner)",42,0,0.7219280948873623,1,9,0.8571428571428572,3.0,3,0.6521739130434783,1.0952380952380953,0.05227272727272727,1,0
"(pdc2025_02111100.xes,Hybrid ILP miner)",23,0,0.9456603046006401,4,12,0.4782608695652174,3.4545454545454546,4,0.9666666666666667,1.3043478260869565,0.11363636363636363,1,5
"(pdc2025_12000011.xes,Hybrid ILP miner)",67,14,0.998363672593813,19,60,0.9104477611940298,4.428571428571429,10,0.9401709401709402,1.7462686567164178,0.052702702702702706,1,9
"(pdc2025_10110000.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_01100000.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_10100000.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_10111011.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_02000111.xes,Hybrid ILP miner)",60,14,0.9824740868386409,57,109,0.8666666666666667,7.777777777777778,21,0.9735449735449735,3.15,0.10690045248868778,1,13
"(pdc2025_11011111.xes,Hybrid ILP miner)",47,14,0.997772472089982,35,56,0.9574468085106383,5.388888888888889,11,0.9906542056074766,2.276595744680851,0.09727272727272727,1,16
"(pdc2025_00110011.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_11001011.xes,Hybrid ILP miner)",68,7,0.9990102708804813,41,77,0.9705882352941176,4.925925925925926,11,0.9931506849315068,2.1470588235294117,0.06314878892733564,1,20
"(pdc2025_10110110.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_01001111.xes,Hybrid ILP miner)",64,6,1.0,75,117,0.96875,7.653846153846154,16,0.9904761904761905,3.28125,0.10263929618768329,1,22
"(pdc2025_10101000.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_00110010.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_11000011.xes,Hybrid ILP miner)",42,0,0.7219280948873623,1,9,0.8571428571428572,3.0,3,0.6521739130434783,1.0952380952380953,0.05227272727272727,1,0
"(pdc2025_12110011.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_00001010.xes,Hybrid ILP miner)",45,0,0.9709505944546686,8,21,0.9555555555555556,3.6,7,0.9,1.3333333333333333,0.05928853754940711,1,9
"(pdc2025_02101010.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_11000110.xes,Hybrid ILP miner)",57,15,0.9788698505067783,15,56,0.8771929824561404,4.097560975609756,12,0.9191919191919192,1.736842105263158,0.06141439205955335,1,6
"(pdc2025_00001000.xes,Hybrid ILP miner)",45,0,0.9709505944546686,8,21,0.9555555555555556,3.6,7,0.9,1.3333333333333333,0.05928853754940711,1,9
"(pdc2025_00001110.xes,Hybrid ILP miner)",42,0,0.9910760598382222,14,35,0.9523809523809523,4.0,7,0.9852941176470589,1.619047619047619,0.07727272727272727,1,11
"(pdc2025_00111011.xes,Hybrid ILP miner)",23,0,0.9456603046006401,4,12,0.4782608695652174,3.4545454545454546,4,0.9666666666666667,1.3043478260869565,0.11363636363636363,1,5
"(pdc2025_11001111.xes,Hybrid ILP miner)",54,3,0.99819587904281,26,63,0.9259259259259259,4.8,12,0.9908256880733946,2.0185185185185186,0.07486263736263736,1,12
"(pdc2025_11011011.xes,Hybrid ILP miner)",39,0,0.9819407868640977,9,20,0.9230769230769231,3.6842105263157894,6,0.8333333333333334,1.3846153846153846,0.07142857142857142,1,9
"(pdc2025_10110100.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_12111010.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_02101100.xes,Hybrid ILP miner)",36,4,0.9980008838722996,6,27,0.9166666666666666,3.8947368421052633,7,0.9245283018867925,1.4722222222222223,0.0828125,1,5
"(pdc2025_11101111.xes,Hybrid ILP miner)",38,0,0.9957274520849255,10,32,0.9210526315789473,3.769230769230769,7,0.9833333333333333,1.5789473684210527,0.08333333333333333,1,7
"(pdc2025_01111100.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_01010000.xes,Hybrid ILP miner)",41,0,0.9709505944546686,5,15,0.8292682926829268,3.3333333333333335,4,0.74,1.2195121951219512,0.05952380952380952,1,7
"(pdc2025_01110011.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_01101010.xes,Hybrid ILP miner)",50,2,0.9509560484549725,6,29,0.9,3.3333333333333335,5,0.9552238805970149,1.34,0.05438311688311688,1,5
"(pdc2025_01111011.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_00010110.xes,Hybrid ILP miner)",34,0,0.8366407419411672,8,18,0.8235294117647058,4.0,8,0.7916666666666666,1.411764705882353,0.08333333333333333,1,8
"(pdc2025_10110010.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_11111010.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_10110011.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_12011000.xes,Hybrid ILP miner)",45,3,0.9774178175281716,19,50,0.9111111111111111,4.470588235294118,9,0.9767441860465116,1.9111111111111112,0.08531746031746032,1,11
"(pdc2025_02101111.xes,Hybrid ILP miner)",44,4,0.9991421039919088,13,36,0.9318181818181819,3.9310344827586206,7,0.9859154929577465,1.6136363636363635,0.07349896480331262,1,10
"(pdc2025_00100000.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_10000100.xes,Hybrid ILP miner)",39,3,0.9819407868640977,6,22,0.8461538461538461,3.5789473684210527,6,0.8301886792452831,1.358974358974359,0.06973684210526315,1,2
"(pdc2025_12110110.xes,Hybrid ILP miner)",22,0,0.8112781244591328,2,4,0.2727272727272727,3.5,4,0.41666666666666663,1.0909090909090908,0.1,1,3
"(pdc2025_00101000.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_00110110.xes,Hybrid ILP miner)",22,0,1.0,1,5,0.2272727272727273,3.5,4,0.5,1.0909090909090908,0.09917355371900827,1,1
"(pdc2025_10111010.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_12011110.xes,Hybrid ILP miner)",45,4,0.9919924034538556,38,74,0.9555555555555556,6.052631578947368,11,1.0,2.688888888888889,0.11956521739130435,1,15
"(pdc2025_10101110.xes,Hybrid ILP miner)",38,0,0.9957274520849255,10,32,0.9210526315789473,3.769230769230769,7,0.9833333333333333,1.5789473684210527,0.08333333333333333,1,7
"(pdc2025_10011010.xes,Hybrid ILP miner)",37,4,0.9587118829771318,15,26,0.9459459459459459,4.571428571428571,10,0.9206349206349207,1.7027027027027026,0.09264705882352942,1,9
"(pdc2025_02110111.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_10100010.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
